Order,MRCA,Leaves,Family,Family MRCA,Subfamily,Subfamily MRCA,Genus,Genus MRCA,Family_Names,Family_Source
Autographivirales,NC_001271_NC_070978_0.466469,NC_041914,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048142,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_041915,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_042006,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048081,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_042004,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028848,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_025445,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Stentvirinae,NC_015585_NC_025445_0.800516,Bonnellvirus,NC_015585_NC_025445_0.800516,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_015585,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Stentvirinae,NC_015585_NC_025445_0.800516,Bonnellvirus,NC_015585_NC_025445_0.800516,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028870,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048148,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Kakivirus,NC_019454_NC_048148_0.707898,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048123,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Cyclitvirus,NC_048123,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_019528,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Aerosvirus_1,NC_019528_NC_047866_0.778301,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047966,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Aerosvirus_1,NC_019528_NC_047866_0.778301,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047865,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Aerosvirus_1,NC_019528_NC_047866_0.778301,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047866,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Aerosvirus_1,NC_019528_NC_047866_0.778301,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_019911,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Pokrovskaiavirus,NC_019911_NC_048111_0.802721,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048177,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Stentvirinae,NC_015585_NC_025445_0.800516,Bonnellvirus,NC_015585_NC_025445_0.800516,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047805,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Pokrovskaiavirus,NC_019911_NC_048111_0.802721,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048111,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Pokrovskaiavirus,NC_019911_NC_048111_0.802721,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_020078,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Cronosvirus,NC_020078_NC_029070_0.860612,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_029070,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Cronosvirus,NC_020078_NC_029070_0.860612,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047941,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Youngvirus,NC_047941_NC_070758_0.800505,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028850,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Youngvirus,NC_047941_NC_070758_0.800505,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047951,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Youngvirus,NC_047941_NC_070758_0.800505,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_070758,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Youngvirus,NC_047941_NC_070758_0.800505,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048133,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Aerosvirus_2,NC_048133,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047778,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Pokrovskaiavirus,NC_019911_NC_048111_0.802721,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048116,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048076,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_042005,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028664,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_2,NC_023567_NC_025418_0.773969,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028816,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_2,NC_023567_NC_025418_0.773969,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047748,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_2,NC_023567_NC_025418_0.773969,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047929,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_2,NC_023567_NC_025418_0.773969,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_025418,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_2,NC_023567_NC_025418_0.773969,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_029081,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_041854,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031096,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_023567,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_2,NC_023567_NC_025418_0.773969,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048120,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_042131,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048117,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048056,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048058,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048061,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048118,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048036,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Maculvirus,NC_012662_NC_048167_0.808875,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048035,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Maculvirus,NC_012662_NC_048167_0.808875,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048119,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Phimunavirus,NC_029081_NC_048116_0.79575,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_042003,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_1,NC_021316_NC_042005_0.792335,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048172,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047944,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_021337,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_1,NC_021316_NC_021337_0.718183,Friunavirus_2,NC_021337,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047868,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Dunnvirinae,NC_047868_NC_048029_0.600126,Cuernavacavirus,NC_047868_NC_047870_0.797962,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047869,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Dunnvirinae,NC_047868_NC_048029_0.600126,Cuernavacavirus,NC_047868_NC_047870_0.797962,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_042104,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Kakivirus,NC_019454_NC_048148_0.707898,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_019454,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Kakivirus,NC_019454_NC_048148_0.707898,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047890,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Ermolevavirus,NC_019520_NC_047890_0.906834,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_019520,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Ermolevavirus,NC_019520_NC_047890_0.906834,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_029092,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Percyvirus,NC_029092,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047783,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031014,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Bifseptvirus,NC_016764_NC_031014_0.906557,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047860,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Lullwatervirus,NC_047860,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048167,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Maculvirus,NC_012662_NC_048167_0.808875,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047849,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047779,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047857,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031025,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047811,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047787,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Drulisvirus_1,NC_013649_NC_048172_0.781928,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_016764,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Melnykvirinae,NC_047860_NC_048133_0.633541,Bifseptvirus,NC_016764_NC_031014_0.906557,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047967,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027980,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Koutsourovirus,NC_027980,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047933,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Kirikabuvirus,NC_009936_NC_047933_0.668337,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047800,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Kirikabuvirus,NC_009936_NC_047933_0.668337,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_013638,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Kirikabuvirus,NC_009936_NC_047933_0.668337,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_009936,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Kirikabuvirus,NC_009936_NC_047933_0.668337,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_009935,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047870,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Dunnvirinae,NC_047868_NC_048029_0.600126,Cuernavacavirus,NC_047868_NC_047870_0.797962,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_028836,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_026602,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048029,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Dunnvirinae,NC_047868_NC_048029_0.600126,Scottvirus,NC_048029,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047953,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047952,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048168,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_030923,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Kantovirus,NC_030923,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_022091,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_012418,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_022746,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_010326,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047852,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_011107,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_011105,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_005045,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047845,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_2,NC_047845_NC_025457_0.663218,Atuphduovirus,NC_047845_NC_047846_0.886892,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047846,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_2,NC_047845_NC_025457_0.663218,Atuphduovirus,NC_047845_NC_047846_0.886892,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027375,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Krylovirinae,NC_005045_NC_047933_0.667936,Phikmvvirus,NC_005045_NC_047967_0.786376,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_023570,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_2,NC_047845_NC_025457_0.663218,Daemvirus,NC_023570_NC_025457_0.743568,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047768,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Beijerinckvirinae_2,NC_047845_NC_025457_0.663218,Kafavirus,NC_047768,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027363,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Novosibovirus,NC_027342_NC_027363_0.881412,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_027342,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Novosibovirus,NC_027342_NC_027363_0.881412,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_031068,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Kotilavirus,NC_047758_NC_031068_0.797451,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048103,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Kotilavirus,NC_047758_NC_031068_0.797451,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047758,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Kotilavirus,NC_047758_NC_031068_0.797451,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_048174,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Stompvirus,NC_047759_NC_048174_0.765632,Autoscriptoviridae,ICTV VMR40
Autographivirales,NC_001271_NC_070978_0.466469,NC_047759,Autoscriptoviridae,NC_005045_NC_048029_0.558632,Slopekvirinae,NC_047759_NC_048167_0.631144,Stompvirus,NC_047759_NC_048174_0.765632,Autoscriptoviridae,ICTV VMR40
