METADATA
SEPARATOR COMMA
FIELD_LABELS,RED_scores
NC_055788|NC_016435,0.747896
NC_055788|NC_055806,0.762761
NC_055788|NC_055731,0.858386
NC_055788,1.000000
NC_055770|NC_055731,0.875656
NC_055770,1.000000
NC_055731,1.000000
NC_055732|NC_055806,0.881353
NC_055732,1.000000
NC_055764|NC_055806,0.914796
NC_055764,1.000000
NC_055806,1.000000
NC_055769|NC_016435,0.819130
NC_055769|NC_016434,0.828162
NC_055769|NC_055738,0.857588
NC_055769,1.000000
NC_055738,1.000000
NC_016434,1.000000
NC_016435,1.000000
NC_055758|NC_055820,0.736815
NC_055758,1.000000
NC_055821|NC_055820,0.852664
NC_055821|NC_055763,0.875167
NC_055821,1.000000
NC_055763,1.000000
NC_055789|NC_055820,0.859503
NC_055789,1.000000
NC_055820,1.000000
NC_055767|NC_028653,0.758909
NC_055767|NC_055755,0.860837
NC_055767|NC_055766,0.896103
NC_055767|NC_055771,0.920738
NC_055767,1.000000
NC_055771,1.000000
NC_055766,1.000000
NC_055755,1.000000
NC_028653,1.000000
NC_009816|NC_042085,0.607652
NC_009816,1.000000
NC_055772|NC_042085,0.806677
NC_055772|NC_042086,0.824435
NC_055772|NC_055807,0.851047
NC_055772|NC_042087,0.857846
NC_055772,1.000000
NC_042087,1.000000
NC_055807,1.000000
NC_042086,1.000000
NC_042085,1.000000
NC_041951|NC_027120,0.440622
NC_041951|NC_031224,0.551712
NC_041951|NC_047916,0.604314
NC_041951|NC_023735,0.611295
NC_041951|NC_042106,0.642106
NC_041951|NC_041952,0.798403
NC_041951,1.000000
NC_041952,1.000000
NC_042016|NC_042106,0.747777
NC_042016|NC_041889,0.784500
NC_042016,1.000000
NC_041889,1.000000
NC_042042|NC_042106,0.793029
NC_042042,1.000000
NC_042106,1.000000
NC_048823|NC_023735,0.712188
NC_048823|NC_048876,0.750719
NC_048823|NC_048810,0.793334
NC_048823|NC_048816,0.801229
NC_048823|NC_048793,0.836125
NC_048823|NC_048825,0.868470
NC_048823,1.000000
NC_048825,1.000000
NC_048793,1.000000
NC_048816,1.000000
NC_048749|NC_048810,0.840466
NC_048749,1.000000
NC_048750|NC_048810,0.878156
NC_048750,1.000000
NC_048810,1.000000
NC_048822|NC_048876,0.773427
NC_048822|NC_048817,0.832828
NC_048822,1.000000
NC_048817,1.000000
NC_048876,1.000000
NC_023694|NC_023735,0.843820
NC_023694,1.000000
NC_023735,1.000000
NC_010576|NC_047916,0.640983
NC_010576|NC_024214,0.683180
NC_010576|NC_055027,0.879048
NC_010576,1.000000
NC_055027,1.000000
NC_024203|NC_024214,0.836339
NC_024203|NC_024208,0.854152
NC_024203|NC_024215,0.857571
NC_024203,1.000000
NC_024215,1.000000
NC_024208,1.000000
NC_024214,1.000000
NC_047916,1.000000
NC_070877|NC_031224,0.604461
NC_070877,1.000000
NC_070942|NC_031224,0.807031
NC_070942|NC_070944,0.829697
NC_070942,1.000000
NC_070946|NC_070944,0.836883
NC_070946|NC_070947,0.854030
NC_070946|NC_070945,0.866309
NC_070946,1.000000
NC_070945,1.000000
NC_041948|NC_070947,0.884592
NC_041948,1.000000
NC_070947,1.000000
NC_070939|NC_070944,0.844258
NC_070939|NC_070941,0.869511
NC_070939|NC_070938,0.884822
NC_070939,1.000000
NC_070938,1.000000
NC_070941,1.000000
NC_070940|NC_070944,0.875526
NC_070940,1.000000
NC_070943|NC_070944,0.928478
NC_070943,1.000000
NC_070944,1.000000
NC_031224,1.000000
NC_048789|NC_027120,0.465551
NC_048789|NC_048791,0.798106
NC_048789|NC_048069,0.835736
NC_048789|NC_048780,0.839544
NC_048789,1.000000
NC_048780,1.000000
NC_048069,1.000000
NC_048787|NC_048791,0.859593
NC_048787,1.000000
NC_048791,1.000000
NC_017976|NC_027120,0.527081
NC_017976|NC_048667,0.549457
NC_017976|NC_048725,0.761310
NC_017976,1.000000
NC_048698|NC_048725,0.884693
NC_048698,1.000000
NC_048725,1.000000
NC_048667,1.000000
NC_027120,1.000000
NC_000929|NC_048830,0.409388
NC_000929|NC_071014,0.418018
NC_000929|NC_041902,0.428757
NC_000929|NC_042128,0.430208
NC_000929|NC_019930,0.444268
NC_000929|NC_062754,0.502513
NC_000929|NC_070931,0.531411
NC_000929|NC_042135,0.550830
NC_000929|NC_047913,0.595099
NC_000929|NC_027382,0.855123
NC_000929,1.000000
NC_027382,1.000000
NC_047913,1.000000
NC_005882|NC_042135,0.602637
NC_005882|NC_009237,0.844600
NC_005882,1.000000
NC_009237,1.000000
NC_006548|NC_042135,0.792697
NC_006548|NC_028667,0.841620
NC_006548,1.000000
NC_027986|NC_028667,0.849858
NC_027986,1.000000
NC_028667,1.000000
NC_042135,1.000000
NC_070931,1.000000
NC_062754,1.000000
NC_047861|NC_019930,0.488202
NC_047861,1.000000
NC_019930,1.000000
NC_001317|NC_042128,0.442036
NC_001317|NC_048678,0.451425
NC_001317|NC_019519,0.463247
NC_001317|NC_041845,0.481676
NC_001317|NC_047910,0.483239
NC_001317|NC_009542,0.605414
NC_001317|NC_055729,0.656537
NC_001317|NC_021343,0.669078
NC_001317|NC_049343,0.700854
NC_001317|NC_070913,0.717618
NC_001317|NC_070906,0.736166
NC_001317|NC_049453,0.764523
NC_001317|NC_070916,0.771718
NC_001317|NC_049459,0.803931
NC_001317|NC_047833,0.818639
NC_001317|NC_070911,0.848003
NC_001317,1.000000
NC_070911,1.000000
NC_019932|NC_047833,0.844594
NC_019932,1.000000
NC_047833,1.000000
NC_005340|NC_049459,0.849394
NC_005340,1.000000
NC_029003|NC_049459,0.899458
NC_029003,1.000000
NC_049459,1.000000
NC_070918|NC_070916,0.867347
NC_070918,1.000000
NC_070914|NC_070916,0.900857
NC_070914|NC_070915,0.930620
NC_070914,1.000000
NC_070915,1.000000
NC_070916,1.000000
NC_019488|NC_049453,0.819606
NC_019488|NC_049452,0.859498
NC_019488,1.000000
NC_047753|NC_049452,0.873545
NC_047753,1.000000
NC_049452,1.000000
NC_049448|NC_049453,0.829894
NC_049448|NC_049454,0.842885
NC_049448,1.000000
NC_047818|NC_049454,0.861829
NC_047818,1.000000
NC_070909|NC_049454,0.888730
NC_070909,1.000000
NC_049454,1.000000
NC_049453,1.000000
NC_001895|NC_070906,0.830869
NC_001895|NC_022750,0.833992
NC_001895|NC_041848,0.841065
NC_001895|NC_049390,0.866702
NC_001895|NC_049457,0.879849
NC_001895|NC_055844,0.882829
NC_001895|NC_070905,0.887616
NC_001895|NC_005056,0.916296
NC_001895,1.000000
NC_004745|NC_005056,0.922706
NC_004745,1.000000
NC_005056,1.000000
NC_049386|NC_070905,0.893053
NC_049386|NC_070908,0.899706
NC_049386|NC_049389,0.916808
NC_049386,1.000000
NC_049389,1.000000
NC_070904|NC_070908,0.941060
NC_070904,1.000000
NC_070908,1.000000
NC_049387|NC_070905,0.907350
NC_049387|NC_049461,0.917344
NC_049387|NC_070902,0.939589
NC_049387,1.000000
NC_070902,1.000000
NC_049461,1.000000
NC_070905,1.000000
NC_028896|NC_055844,0.906573
NC_028896|NC_049385,0.933881
NC_028896,1.000000
NC_049385,1.000000
NC_070903|NC_055844,0.920278
NC_070903|NC_055846,0.928572
NC_070903,1.000000
NC_055845|NC_055846,0.945251
NC_055845,1.000000
NC_055846,1.000000
NC_055844,1.000000
NC_049457,1.000000
NC_049390,1.000000
NC_028943|NC_041848,0.886766
NC_028943,1.000000
NC_041848,1.000000
NC_021774|NC_022750,0.842171
NC_021774|NC_070907,0.855992
NC_021774,1.000000
NC_070907,1.000000
NC_022750,1.000000
NC_049388|NC_070906,0.840368
NC_049388,1.000000
NC_070906,1.000000
NC_049429|NC_070913,0.738625
NC_049429|NC_047817,0.817903
NC_049429,1.000000
NC_047817,1.000000
NC_049450|NC_070913,0.776981
NC_049450|NC_029015,0.798222
NC_049450,1.000000
NC_029015,1.000000
NC_070913,1.000000
NC_026014|NC_049343,0.712225
NC_026014|NC_049341,0.760555
NC_026014|NC_049391,0.857012
NC_026014,1.000000
NC_049391,1.000000
NC_049344|NC_049341,0.841273
NC_049344,1.000000
NC_049341,1.000000
NC_049451|NC_049343,0.731672
NC_049451,1.000000
NC_049342|NC_049343,0.761109
NC_049342,1.000000
NC_049343,1.000000
NC_008201|NC_021343,0.681567
NC_008201|NC_047750,0.876128
NC_008201,1.000000
NC_047750,1.000000
NC_021343,1.000000
NC_003278|NC_055729,0.671167
NC_003278|NC_055722,0.707572
NC_003278|NC_023588,0.729617
NC_003278|NC_055793,0.822871
NC_003278,1.000000
NC_048109|NC_055793,0.891508
NC_048109,1.000000
NC_055793,1.000000
NC_070919|NC_023588,0.743885
NC_070919|NC_070920,0.757012
NC_070919,1.000000
NC_070920,1.000000
NC_023588,1.000000
NC_007145|NC_055722,0.714183
NC_007145|NC_055863,0.740646
NC_007145|NC_047752,0.772166
NC_007145|NC_055911,0.821009
NC_007145,1.000000
NC_009234|NC_055911,0.843778
NC_009234|NC_070912,0.894005
NC_009234,1.000000
NC_070912,1.000000
NC_055911,1.000000
NC_015265|NC_047752,0.797343
NC_015265,1.000000
NC_047752,1.000000
NC_015266|NC_055863,0.782961
NC_015266,1.000000
NC_055863,1.000000
NC_009236|NC_055722,0.744931
NC_009236,1.000000
NC_015273|NC_055722,0.854856
NC_015273|NC_070910,0.910634
NC_015273,1.000000
NC_070910,1.000000
NC_055722,1.000000
NC_009382|NC_055729,0.703423
NC_009382|NC_049432,0.802100
NC_009382|NC_025115,0.828066
NC_009382,1.000000
NC_025115,1.000000
NC_049432,1.000000
NC_055729,1.000000
NC_001697|NC_009542,0.667373
NC_001697|NC_030940,0.694306
NC_001697|NC_049395,0.712490
NC_001697|NC_047790,0.729962
NC_001697|NC_003313,0.757967
NC_001697|NC_008193,0.814422
NC_001697|NC_003315,0.888787
NC_001697,1.000000
NC_003315,1.000000
NC_008193,1.000000
NC_003313,1.000000
NC_027368|NC_047790,0.752866
NC_027368|NC_049477,0.803424
NC_027368|NC_048066,0.820401
NC_027368,1.000000
NC_055862|NC_048066,0.834227
NC_055862,1.000000
NC_048066,1.000000
NC_047775|NC_049477,0.827938
NC_047775,1.000000
NC_049477,1.000000
NC_047790,1.000000
NC_049392|NC_049395,0.752511
NC_049392|NC_049460,0.792503
NC_049392,1.000000
NC_049460,1.000000
NC_047854|NC_049395,0.786798
NC_047854|NC_070917,0.810145
NC_047854,1.000000
NC_070917,1.000000
NC_049393|NC_049395,0.885312
NC_049393|NC_049394,0.934395
NC_049393,1.000000
NC_049394,1.000000
NC_049395,1.000000
NC_030940,1.000000
NC_009542,1.000000
NC_004456|NC_047910,0.500804
NC_004456|NC_054148,0.538145
NC_004456|NC_047911,0.571266
NC_004456|NC_054146,0.621417
NC_004456|NC_010342,0.651441
NC_004456|NC_027981,0.766575
NC_004456,1.000000
NC_019722|NC_027981,0.853208
NC_019722,1.000000
NC_027981,1.000000
NC_009016|NC_010342,0.744975
NC_009016,1.000000
NC_010342,1.000000
NC_054146,1.000000
NC_047914|NC_047911,0.581425
NC_047914|NC_047915,0.668809
NC_047914,1.000000
NC_047915,1.000000
NC_047911,1.000000
NC_031048|NC_054148,0.630100
NC_031048|NC_055835,0.668131
NC_031048|NC_023006,0.699885
NC_031048|NC_041926,0.738312
NC_031048|NC_054149,0.754180
NC_031048,1.000000
NC_054147|NC_054149,0.775527
NC_054147,1.000000
NC_054149,1.000000
NC_025430|NC_041926,0.814240
NC_025430,1.000000
NC_027995|NC_041926,0.870170
NC_027995,1.000000
NC_041926,1.000000
NC_023006,1.000000
NC_055836|NC_055835,0.841256
NC_055836|NC_055838,0.900455
NC_055836,1.000000
NC_055837|NC_055838,0.906575
NC_055837,1.000000
NC_055838,1.000000
NC_055835,1.000000
NC_054148,1.000000
NC_047910,1.000000
NC_027125|NC_041845,0.859708
NC_027125,1.000000
NC_041845,1.000000
NC_019519,1.000000
NC_048892|NC_048678,0.482636
NC_048892,1.000000
NC_048679|NC_048678,0.843452
NC_048679,1.000000
NC_048678,1.000000
NC_005856|NC_042128,0.760578
NC_005856|NC_031129,0.783857
NC_005856,1.000000
NC_031129,1.000000
NC_042128,1.000000
NC_017981|NC_041902,0.440136
NC_017981|NC_047909,0.447635
NC_017981|NC_054953,0.471102
NC_017981|NC_041908,0.493375
NC_017981|NC_042028,0.510678
NC_017981|NC_048751,0.521544
NC_017981|NC_070774,0.545023
NC_017981|NC_048767,0.822244
NC_017981|NC_048766,0.848292
NC_017981,1.000000
NC_048766,1.000000
NC_048767,1.000000
NC_070774,1.000000
NC_004333|NC_048751,0.542228
NC_004333|NC_054463,0.690108
NC_004333|NC_009604,0.795089
NC_004333|NC_005342,0.888825
NC_004333,1.000000
NC_005342,1.000000
NC_005263|NC_009604,0.813711
NC_005263,1.000000
NC_009604,1.000000
NC_007710|NC_054463,0.722337
NC_007710|NC_054461,0.817440
NC_007710|NC_054459,0.846955
NC_007710,1.000000
NC_054458|NC_054459,0.879499
NC_054458,1.000000
NC_054459,1.000000
NC_054460|NC_054461,0.886998
NC_054460,1.000000
NC_054461,1.000000
NC_054946|NC_054463,0.898407
NC_054946,1.000000
NC_054463,1.000000
NC_048751,1.000000
NC_054464|NC_042028,0.527112
NC_054464|NC_011142,0.544507
NC_054464|NC_070955,0.582428
NC_054464|NC_028699,0.629822
NC_054464|NC_026611,0.751218
NC_054464,1.000000
NC_026611,1.000000
NC_028699,1.000000
NC_070954|NC_070955,0.696690
NC_070954,1.000000
NC_070955,1.000000
NC_020082|NC_011142,0.562645
NC_020082|NC_042041,0.630768
NC_020082|NC_021342,0.692699
NC_020082,1.000000
NC_021342,1.000000
NC_044940|NC_042041,0.686349
NC_044940|NC_041900,0.720789
NC_044940,1.000000
NC_020204|NC_041900,0.745857
NC_020204,1.000000
NC_041900,1.000000
NC_042041,1.000000
NC_011142,1.000000
NC_054466|NC_042028,0.551686
NC_054466|NC_019527,0.701807
NC_054466|NC_054465,0.786027
NC_054466,1.000000
NC_054465,1.000000
NC_019527,1.000000
NC_024785|NC_042028,0.672543
NC_024785,1.000000
NC_017984|NC_042028,0.713970
NC_017984|NC_041966,0.740553
NC_017984,1.000000
NC_031117|NC_041966,0.767832
NC_031117|NC_041998,0.840549
NC_031117,1.000000
NC_041857|NC_041998,0.854094
NC_041857,1.000000
NC_041998,1.000000
NC_041924|NC_041966,0.864792
NC_041924,1.000000
NC_041966,1.000000
NC_042028,1.000000
NC_048179|NC_041908,0.529883
NC_048179|NC_048863,0.809388
NC_048179,1.000000
NC_031250|NC_048863,0.845755
NC_031250|NC_048864,0.853479
NC_031250|NC_048649,0.856688
NC_031250,1.000000
NC_048649,1.000000
NC_048763|NC_048864,0.872011
NC_048763,1.000000
NC_048864,1.000000
NC_048863,1.000000
NC_041908,1.000000
NC_052650|NC_054953,0.608789
NC_052650|NC_054954,0.713643
NC_052650,1.000000
NC_054954,1.000000
NC_054953,1.000000
NC_047983|NC_047909,0.506695
NC_047983|NC_027990,0.521403
NC_047983,1.000000
NC_027990,1.000000
NC_047909,1.000000
NC_015272|NC_041902,0.453791
NC_015272|NC_025459,0.474334
NC_015272|NC_048770,0.489362
NC_015272|NC_048187,0.493274
NC_015272|NC_015157,0.514275
NC_015272|NC_048080,0.517911
NC_015272|NC_048847,0.551841
NC_015272|NC_041903,0.574154
NC_015272|NC_041968,0.834040
NC_015272|NC_028882,0.862883
NC_015272,1.000000
NC_022970|NC_028882,0.877327
NC_022970,1.000000
NC_028882,1.000000
NC_026587|NC_041968,0.846765
NC_026587,1.000000
NC_041968,1.000000
NC_015294|NC_041903,0.805245
NC_015294|NC_019450,0.843164
NC_015294|NC_041904,0.858905
NC_015294|NC_019913,0.863483
NC_015294,1.000000
NC_019913,1.000000
NC_019918|NC_041904,0.869426
NC_019918,1.000000
NC_022967|NC_041904,0.900313
NC_022967|NC_042113,0.905778
NC_022967|NC_022986,0.931474
NC_022967,1.000000
NC_022986,1.000000
NC_031073|NC_042113,0.935761
NC_031073,1.000000
NC_042113,1.000000
NC_031110|NC_041904,0.913008
NC_031110,1.000000
NC_041904,1.000000
NC_019450,1.000000
NC_041903,1.000000
NC_030934|NC_048847,0.587066
NC_030934|NC_029065,0.694562
NC_030934|NC_042054,0.883655
NC_030934,1.000000
NC_042054,1.000000
NC_023601|NC_029065,0.779029
NC_023601,1.000000
NC_029065,1.000000
NC_048847,1.000000
NC_005282|NC_048080,0.529574
NC_005282|NC_041978,0.667015
NC_005282|NC_042076,0.778225
NC_005282|NC_027369,0.837004
NC_005282|NC_028872,0.857833
NC_005282|NC_041922,0.879854
NC_005282,1.000000
NC_041922,1.000000
NC_012749|NC_028872,0.865316
NC_012749|NC_042097,0.875551
NC_012749|NC_027360,0.884354
NC_012749|NC_041923,0.900996
NC_012749|NC_031082,0.904754
NC_012749|NC_028825,0.914789
NC_012749|NC_041979,0.938152
NC_012749,1.000000
NC_041979,1.000000
NC_028825,1.000000
NC_031082,1.000000
NC_041923,1.000000
NC_027329|NC_027360,0.887771
NC_027329,1.000000
NC_027360,1.000000
NC_029023|NC_042097,0.890255
NC_029023,1.000000
NC_042097,1.000000
NC_027337|NC_028872,0.881949
NC_027337|NC_031939,0.887549
NC_027337|NC_071010,0.902849
NC_027337|NC_042096,0.917386
NC_027337,1.000000
NC_042096,1.000000
NC_071010,1.000000
NC_031939,1.000000
NC_028872,1.000000
NC_027369,1.000000
NC_027293|NC_042076,0.845011
NC_027293|NC_028935,0.858703
NC_027293,1.000000
NC_028808|NC_028935,0.896667
NC_028808,1.000000
NC_028935,1.000000
NC_041977|NC_042076,0.861084
NC_041977,1.000000
NC_042017|NC_042076,0.879691
NC_042017|NC_042075,0.894267
NC_042017,1.000000
NC_042075,1.000000
NC_042076,1.000000
NC_011811|NC_041978,0.884449
NC_011811,1.000000
NC_041978,1.000000
NC_048074|NC_048080,0.811885
NC_048074|NC_048075,0.884941
NC_048074,1.000000
NC_048075,1.000000
NC_048080,1.000000
NC_029094|NC_015157,0.557329
NC_029094|NC_047839,0.635215
NC_029094,1.000000
NC_047839,1.000000
NC_015157,1.000000
NC_048188|NC_048187,0.805212
NC_048188|NC_048190,0.832941
NC_048188|NC_048191,0.902088
NC_048188|NC_048189,0.938497
NC_048188,1.000000
NC_048189,1.000000
NC_048191,1.000000
NC_048190,1.000000
NC_048187,1.000000
NC_020079|NC_048770,0.520489
NC_020079|NC_052663,0.702367
NC_020079|NC_052660,0.845477
NC_020079,1.000000
NC_047770|NC_052660,0.884238
NC_047770|NC_052658,0.886026
NC_047770|NC_047776,0.893069
NC_047770|NC_047994,0.904232
NC_047770|NC_062742,0.913776
NC_047770|NC_052662,0.919002
NC_047770|NC_052654,0.922043
NC_047770,1.000000
NC_048196|NC_052654,0.927019
NC_048196,1.000000
NC_052654,1.000000
NC_052662,1.000000
NC_052656|NC_062742,0.918824
NC_052656|NC_052661,0.930693
NC_052656,1.000000
NC_052661,1.000000
NC_062742,1.000000
NC_047994,1.000000
NC_047776,1.000000
NC_052658,1.000000
NC_052659|NC_052660,0.909950
NC_052659,1.000000
NC_052660,1.000000
NC_023693|NC_052663,0.845740
NC_023693,1.000000
NC_052652|NC_052663,0.884909
NC_052652|NC_052657,0.889048
NC_052652|NC_052653,0.899318
NC_052652,1.000000
NC_052653,1.000000
NC_052655|NC_052657,0.905471
NC_052655,1.000000
NC_052657,1.000000
NC_052663,1.000000
NC_017974|NC_048770,0.532807
NC_017974|NC_025830,0.544779
NC_017974|NC_020201,0.714131
NC_017974|NC_023717,0.761947
NC_017974|NC_028672,0.839554
NC_017974|NC_024354,0.878162
NC_017974,1.000000
NC_024354,1.000000
NC_028672,1.000000
NC_023717,1.000000
NC_020201,1.000000
NC_011041|NC_025830,0.568341
NC_011041|NC_028248,0.668074
NC_011041|NC_041937,0.807770
NC_011041|NC_019517,0.845519
NC_011041|NC_041869,0.857632
NC_011041|NC_024134,0.879219
NC_011041,1.000000
NC_022323|NC_024134,0.909367
NC_022323|NC_041871,0.911718
NC_022323,1.000000
NC_041871,1.000000
NC_024134,1.000000
NC_041869,1.000000
NC_019517,1.000000
NC_041937,1.000000
NC_028248,1.000000
NC_016071|NC_025830,0.626500
NC_016071|NC_048807,0.696882
NC_016071|NC_048682,0.726930
NC_016071|NC_022968,0.794538
NC_016071|NC_027351,0.904275
NC_016071,1.000000
NC_027351,1.000000
NC_019400|NC_022968,0.837563
NC_019400,1.000000
NC_022968,1.000000
NC_028659|NC_048682,0.821115
NC_028659|NC_048647,0.836203
NC_028659|NC_048873,0.849282
NC_028659,1.000000
NC_048656|NC_048873,0.887094
NC_048656,1.000000
NC_048741|NC_048873,0.926039
NC_048741,1.000000
NC_048873,1.000000
NC_048647,1.000000
NC_048682,1.000000
NC_048828|NC_048807,0.804019
NC_048828,1.000000
NC_048807,1.000000
NC_025830,1.000000
NC_048772|NC_048770,0.767809
NC_048772,1.000000
NC_048769|NC_048770,0.826874
NC_048769|NC_048771,0.846455
NC_048769,1.000000
NC_048771,1.000000
NC_048770,1.000000
NC_047978|NC_025459,0.607970
NC_047978|NC_048803,0.713662
NC_047978|NC_048875,0.737075
NC_047978,1.000000
NC_010106|NC_048875,0.761583
NC_010106|NC_047791,0.805546
NC_010106|NC_048845,0.820022
NC_010106|NC_048799,0.830258
NC_010106,1.000000
NC_047830|NC_048799,0.864773
NC_047830,1.000000
NC_048799,1.000000
NC_049466|NC_048845,0.841732
NC_049466,1.000000
NC_048845,1.000000
NC_023865|NC_047791,0.855753
NC_023865,1.000000
NC_047791,1.000000
NC_019504|NC_048875,0.804873
NC_019504,1.000000
NC_048875,1.000000
NC_048803,1.000000
NC_023594|NC_025459,0.731357
NC_023594|NC_070840,0.809757
NC_023594|NC_047824,0.882146
NC_023594,1.000000
NC_047824,1.000000
NC_070840,1.000000
NC_025459,1.000000
NC_048796|NC_041902,0.613118
NC_048796|NC_009015,0.622660
NC_048796|NC_048195,0.662882
NC_048796|NC_048147,0.689999
NC_048796|NC_042092,0.707688
NC_048796,1.000000
NC_042092,1.000000
NC_048759|NC_048147,0.704949
NC_048759|NC_048800,0.845522
NC_048759,1.000000
NC_048800,1.000000
NC_047962|NC_048147,0.877362
NC_047962,1.000000
NC_048147,1.000000
NC_025441|NC_048195,0.838179
NC_025441|NC_048194,0.863886
NC_025441|NC_048073,0.903317
NC_025441,1.000000
NC_048073,1.000000
NC_048194,1.000000
NC_048195,1.000000
NC_009015,1.000000
NC_007810|NC_041902,0.837965
NC_007810|NC_048662,0.852336
NC_007810,1.000000
NC_011165|NC_048662,0.866718
NC_011165|NC_042079,0.879072
NC_011165|NC_048676,0.894051
NC_011165|NC_050145,0.896645
NC_011165|NC_019935,0.910266
NC_011165|NC_050149,0.919724
NC_011165,1.000000
NC_050149,1.000000
NC_019935,1.000000
NC_011166|NC_050145,0.904895
NC_011166|NC_050146,0.916013
NC_011166|NC_041870,0.926916
NC_011166,1.000000
NC_041870,1.000000
NC_048675|NC_050146,0.932981
NC_048675,1.000000
NC_048699|NC_050146,0.936274
NC_048699|NC_048745,0.965268
NC_048699,1.000000
NC_048745,1.000000
NC_050146,1.000000
NC_050145,1.000000
NC_011703|NC_048676,0.900006
NC_011703|NC_019451,0.904224
NC_011703|NC_042080,0.906561
NC_011703|NC_028939,0.923973
NC_011703,1.000000
NC_028939,1.000000
NC_042080,1.000000
NC_019451,1.000000
NC_011756|NC_048676,0.912514
NC_011756|NC_048806,0.921581
NC_011756|NC_050148,0.930594
NC_011756,1.000000
NC_041865|NC_050148,0.938669
NC_041865,1.000000
NC_050148,1.000000
NC_028971|NC_048806,0.926045
NC_028971,1.000000
NC_048806,1.000000
NC_017674|NC_048676,0.935101
NC_017674,1.000000
NC_048676,1.000000
NC_042079,1.000000
NC_011810|NC_048662,0.870585
NC_011810|NC_048626,0.890776
NC_011810|NC_050150,0.905071
NC_011810|NC_050144,0.910260
NC_011810|NC_048663,0.920467
NC_011810,1.000000
NC_048663,1.000000
NC_050144,1.000000
NC_048744|NC_050150,0.924997
NC_048744|NC_050151,0.935275
NC_048744,1.000000
NC_050151,1.000000
NC_050143|NC_050150,0.953350
NC_050143,1.000000
NC_050150,1.000000
NC_028745|NC_048626,0.913057
NC_028745,1.000000
NC_048626,1.000000
NC_026600|NC_048662,0.901291
NC_026600,1.000000
NC_048662,1.000000
NC_041902,1.000000
NC_049465|NC_071014,0.441067
NC_049465|NC_049442,0.587254
NC_049465|NC_049498,0.613007
NC_049465,1.000000
NC_041932|NC_049498,0.685202
NC_041932|NC_042014,0.763355
NC_041932|NC_049468,0.780692
NC_041932,1.000000
NC_031252|NC_049468,0.819400
NC_031252,1.000000
NC_042015|NC_049468,0.876428
NC_042015,1.000000
NC_049468,1.000000
NC_041930|NC_042014,0.859953
NC_041930|NC_041931,0.896819
NC_041930,1.000000
NC_041931,1.000000
NC_041999|NC_042014,0.905187
NC_041999,1.000000
NC_042014,1.000000
NC_049498,1.000000
NC_042000|NC_049442,0.765584
NC_042000|NC_049471,0.777898
NC_042000|NC_049489,0.813894
NC_042000,1.000000
NC_049489,1.000000
NC_026606|NC_049471,0.805921
NC_026606,1.000000
NC_042053|NC_049471,0.848796
NC_042053,1.000000
NC_049471,1.000000
NC_049442,1.000000
NC_071006|NC_071014,0.582834
NC_071006|NC_030906,0.735530
NC_071006|NC_071005,0.798772
NC_071006,1.000000
NC_071005,1.000000
NC_030906,1.000000
NC_071014,1.000000
NC_031231|NC_048830,0.410777
NC_031231|NC_023712,0.425269
NC_031231|NC_041987,0.434029
NC_031231|NC_055804,0.452474
NC_031231|NC_054393,0.467882
NC_031231|NC_047974,0.504090
NC_031231|NC_031254,0.856153
NC_031231,1.000000
NC_031254,1.000000
NC_048152|NC_047974,0.523998
NC_048152|NC_049478,0.679093
NC_048152,1.000000
NC_049478,1.000000
NC_047974,1.000000
NC_031253|NC_054393,0.706113
NC_031253,1.000000
NC_054393,1.000000
NC_047976|NC_055804,0.459722
NC_047976|NC_047973,0.494897
NC_047976|NC_047987,0.606170
NC_047976|NC_048165,0.763607
NC_047976|NC_048020,0.875178
NC_047976|NC_047993,0.904405
NC_047976,1.000000
NC_047993,1.000000
NC_048020,1.000000
NC_047988|NC_048165,0.830038
NC_047988|NC_047989,0.887850
NC_047988,1.000000
NC_047989,1.000000
NC_048165,1.000000
NC_047987,1.000000
NC_070838|NC_047973,0.510395
NC_070838|NC_041961,0.554334
NC_070838,1.000000
NC_041961,1.000000
NC_048068|NC_047973,0.613562
NC_048068,1.000000
NC_047975|NC_047973,0.786123
NC_047975,1.000000
NC_047973,1.000000
NC_004684|NC_055804,0.479323
NC_004684|NC_071004,0.513565
NC_004684|NC_023711,0.608829
NC_004684|NC_051580,0.645821
NC_004684|NC_023600,0.649582
NC_004684|NC_042132,0.665630
NC_004684|NC_053503,0.854683
NC_004684,1.000000
NC_042050|NC_053503,0.869823
NC_042050|NC_043767,0.929041
NC_042050,1.000000
NC_043767,1.000000
NC_053503,1.000000
NC_051583|NC_042132,0.695734
NC_051583|NC_051584,0.775619
NC_051583,1.000000
NC_051585|NC_051584,0.851027
NC_051585,1.000000
NC_051584,1.000000
NC_042132,1.000000
NC_008195|NC_023600,0.657232
NC_008195|NC_051582,0.697489
NC_008195|NC_028934,0.765766
NC_008195|NC_042034,0.786433
NC_008195|NC_023741,0.793009
NC_008195,1.000000
NC_011044|NC_023741,0.808600
NC_011044|NC_022328,0.823120
NC_011044,1.000000
NC_022328,1.000000
NC_023741,1.000000
NC_022331|NC_042034,0.827672
NC_022331|NC_055860,0.842412
NC_022331|NC_028968,0.868000
NC_022331|NC_055714,0.885497
NC_022331|NC_042035,0.907321
NC_022331,1.000000
NC_042035,1.000000
NC_055714,1.000000
NC_028968,1.000000
NC_055860,1.000000
NC_023554|NC_042034,0.848135
